module,function,datetime,provider,level,msg
FlaLD_BepressDC,log,"2021-08-04 09:11:51,672",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4921"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,675",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4920"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,677",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4919"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,680",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4918"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,682",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4917"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,685",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4916"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,688",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4914"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,690",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4913"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,692",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4912"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,695",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4911"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,698",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4907"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,700",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4906"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,703",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4895"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,706",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4882"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,708",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4773"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,711",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4772"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,714",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4767"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,716",Florida International University Libraries,ERROR,"No sourceResource.rights - oai:digitalcommons.fiu.edu:etd-4975"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,719",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5081"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,721",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1112"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,723",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1111"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,724",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1110"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,726",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1109"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,727",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1108"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,730",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1107"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,732",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1120"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,734",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1119"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,736",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1118"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,738",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1117"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,740",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1116"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,741",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1115"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,743",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1114"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,745",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1113"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,753",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4486"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,756",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:spain_videos-1000"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,757",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:spain_videos-1003"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,901",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:spain_videos-1008"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,903",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1057"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,905",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1000"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,907",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1001"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,909",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1002"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,911",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1003"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,913",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1004"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,915",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1005"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,916",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1006"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,918",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1007"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,921",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1008"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,923",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1010"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,924",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1011"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,926",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1012"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,928",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1013"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,930",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1014"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,931",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1015"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,933",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1016"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,935",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1017"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,937",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1018"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,939",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1019"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,941",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1020"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,942",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1021"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,944",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1022"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,946",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1023"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,947",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1024"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,949",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1025"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,951",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1026"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,953",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1027"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,955",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1028"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,957",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1029"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,958",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1030"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,960",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1031"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,961",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1032"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,963",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1033"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,965",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1035"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,966",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1036"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,968",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1037"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,970",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1038"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,972",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1039"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,974",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1040"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,975",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1041"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,977",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1042"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,978",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1043"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,980",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1044"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,984",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1046"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,987",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4578"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,989",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1047"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,990",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1048"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,992",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1049"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,994",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1050"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,995",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1051"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,996",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1052"
FlaLD_BepressDC,log,"2021-08-04 09:11:51,998",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:crivideo-1053"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,091",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-2161"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,094",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4542"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,097",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5571"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,099",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5572"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,101",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5574"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,103",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5575"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,104",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5576"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,106",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5577"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,108",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5578"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,110",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5579"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,113",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4547"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,115",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5580"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,116",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5581"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,118",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5584"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,120",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5585"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,122",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5586"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,124",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5588"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,126",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5589"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,129",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4233"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,131",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-4150"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,134",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5234"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,136",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5590"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,137",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5591"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,139",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5592"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,142",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5233"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,144",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5232"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,147",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5231"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,149",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5230"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,152",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5229"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,155",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5228"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,158",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5227"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,160",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5226"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,163",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5225"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,166",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5224"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,169",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5223"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,171",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5222"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,174",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5221"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,177",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5219"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,179",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5218"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,182",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5217"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,185",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5216"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,187",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5215"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,190",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5212"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,193",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5211"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,195",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5210"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,198",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5209"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,200",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5207"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,202",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5205"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,204",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5201"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,208",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5199"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,210",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5195"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,213",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5192"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,215",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5189"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,217",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5187"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,219",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5181"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,223",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5158"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,226",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5149"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,229",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5148"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,232",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5147"
FlaLD_BepressDC,log,"2021-08-04 09:11:52,234",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-5146"
